,pca1,pca2,label,albumName,albumImage,artisName,songTitle,acousticness,danceability,liveness,loudness,speechiness
82,0.08141453562526384,0.16545848772254898,2,In the Mountain in the Cloud,https://i.scdn.co/image/ab67616d0000b273420aa10cb7b13d35920c92b1,Portugal. The Man,Sleep Forever,0.367,0.513,0.319,-8.305,0.0295
83,-0.012052643460476166,0.10370153919816893,2,Evil Friends,https://i.scdn.co/image/ab67616d0000b273a1dfbbbaf24e01e0f1964d77,Portugal. The Man,Smile,0.27,0.316,0.0589,-7.001,0.049
84,-0.12121278535498038,-0.26280071315288367,1,Last Year (Terrace Martin Version),https://i.scdn.co/image/ab67616d0000b273b51e56ebff491483c426a3d3,alt-J,Last Year - Terrace Martin Version,0.035,0.747,0.0812,-10.485,0.0674
85,-0.4275527708353581,0.6401979225899127,2,EGY (Live),https://i.scdn.co/image/ab67616d0000b273399a776346c57a598938e229,30Y,Mentés Másként - Live,0.00295,0.361,0.93,-4.311,0.0903
86,0.03548913073547733,-0.02447717898319366,1,I'm Alive / Verbal Expressions,https://i.scdn.co/image/ab67616d0000b2737acbbe8127f7687c67a4bde6,Johnny Thunder,I'm Alive,0.229,0.517,0.147,-10.618,0.0568
87,-0.1549380379581545,-0.11387842526712515,1,Guiding Light,https://i.scdn.co/image/ab67616d0000b2736537f493fab251b5d064e287,Mumford & Sons,Guiding Light,0.0562,0.55,0.0684,-8.653,0.0423
88,-0.2229075764212466,-0.03722424040383927,2,Icky Thump,https://i.scdn.co/image/ab67616d0000b27336f64f708d00f63e9a222810,The White Stripes,Icky Thump,0.021,0.424,0.0545,-7.243,0.0922
89,-0.2856976922983606,0.028526383790842984,2,Bury Me Face Down,https://i.scdn.co/image/ab67616d0000b2738b5d2ec13eb0893a98737f93,grandson,Bury Me Face Down,0.0187,0.39,0.0658,-4.876,0.0469
90,0.12592032612912196,-0.1058905949727058,1,The Sun Rises In The East,https://i.scdn.co/image/ab67616d0000b273caf61b55e6fafcf6940b2c25,Jeru The Damaja,You Can't Stop The Prophet,0.336,0.619,0.0833,-9.497,0.236
91,0.17413555380076448,-0.15730593011906857,1,Trench,https://i.scdn.co/image/ab67616d0000b273768828c6867cd0472fc84e4d,Twenty One Pilots,Neon Gravestones,0.379,0.73,0.0893,-9.834,0.138
92,-0.2478563465384621,0.05642819202381674,2,I'm So Confused,https://i.scdn.co/image/ab67616d0000b273fd50d94e9f728a63c530dee6,Bicurious,Sleep,0.0703,0.486,0.176,-4.923,0.0391
93,-0.1331666112565583,-0.10007926215052358,1,Grown Up,https://i.scdn.co/image/ab67616d0000b273317aa610b4883a1b9d168e02,Danny Brown,Grown Up,0.132,0.635,0.122,-6.449,0.26
94,-0.27099511413373417,0.042115816066381775,2,NASIR,https://i.scdn.co/image/ab67616d0000b2734c2ab67f7da8208998f35d51,Nas,Adam and Eve,0.0453,0.624,0.318,-5.107,0.218
95,-0.27797170960965106,-0.05962482783238231,1,The Stone Roses,https://i.scdn.co/image/ab67616d0000b273cf1f6466a493eb73d6d9d280,The Stone Roses,Fools Gold - Remastered,0.000367,0.731,0.289,-6.393,0.0459
96,-0.219334328966198,0.1744027954728778,2,Nighttime Girls,https://i.scdn.co/image/ab67616d0000b2731f2d0e9e3b0af8521f7bbdeb,The Districts,Nighttime Girls,0.00178,0.344,0.346,-10.033,0.0375
97,0.4877285893358795,0.4373853815392855,0,Live In Concert,https://i.scdn.co/image/ab67616d0000b2737270039409af1df95b1a21db,T. Rex,Debora,0.727,0.512,0.726,-13.649,0.299
98,-0.28053724830498,-0.02968933959981751,2,By the Way (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,Red Hot Chili Peppers,Don't Forget Me,0.00399,0.499,0.104,-5.596,0.0669
99,-0.30912160692073526,0.23281511687482437,2,Csavargó,https://i.scdn.co/image/ab67616d0000b273ea059fb9522dfb3c5640883c,Bohemian Betyars,Ha Menni Akarok,0.0151,0.689,0.679,-6.795,0.0446
100,-0.28026242715980715,0.09825562182729532,2,Kids (Ain't All Right),https://i.scdn.co/image/ab67616d0000b273f907b1c535f956631098a561,Grace Mitchell,Kids (Ain't All Right),0.00311,0.559,0.375,-7.032,0.0649
101,-0.2848147250012063,-0.009886728351791028,2,a modern tragedy vol. 1,https://i.scdn.co/image/ab67616d0000b273fa78a51a07cb7bf1ce9febe4,grandson,Blood // Water,0.00163,0.504,0.148,-5.632,0.137
102,0.1546255248609915,0.019639947414510268,0,My Love Is Cool,https://i.scdn.co/image/ab67616d0000b2731355ee57ae4c00720f7dacee,Wolf Alice,Silk,0.385,0.529,0.143,-9.701,0.0282
103,-0.2640936781641302,0.3922903227244735,2,"Train of Thought: Lost Lyrics, Rare Releases & Beautiful B-Sides, Vol. 1",https://i.scdn.co/image/ab67616d0000b2739b9da8ce3df13c4a906e4cdb,Talib Kweli,2000 Seasons,0.149,0.767,0.923,-4.297,0.355
104,0.4634608014635761,0.1447777582807226,0,Village,https://i.scdn.co/image/ab67616d0000b27356080feb452fa7ad4ca61d8b,Jacob Banks,Slow Up,0.69,0.368,0.101,-11.21,0.065
105,0.21563718186243264,-0.13276771071841104,0,Attack & Release,https://i.scdn.co/image/ab67616d0000b273b6b648147df2f34d39fc1e14,The Black Keys,Psychotic Girl,0.458,0.743,0.0691,-8.599,0.0291
106,-0.031819831144869054,0.07574615750678863,2,Gomoly,https://i.scdn.co/image/ab67616d0000b27349125658e1f9a98e1718124f,Elefánt,Vacak,0.251,0.437,0.136,-7.075,0.0326
107,0.7698865284231126,0.041389798007662335,0,Gomoly,https://i.scdn.co/image/ab67616d0000b27349125658e1f9a98e1718124f,Elefánt,Zúzmarás,0.905,0.615,0.198,-15.956,0.0801
108,0.34238582320724964,0.8630162527824196,0,Live At Wembley Stadium,https://i.scdn.co/image/ab67616d0000b2736334b723f809a8b1de2b475c,Queen,Love of My Life - Live At Wembley Stadium / July 1986,0.739,0.252,0.988,-9.418,0.0798
109,-0.2880011541675947,0.011620409275749007,2,The Colour And The Shape,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b,Foo Fighters,Everlong,5.96e-05,0.412,0.0805,-5.54,0.0369
110,-0.12143516992693525,-0.06640853666628188,1,Sixteen Stone (Remastered),https://i.scdn.co/image/ab67616d0000b273eee0a43b918fe39644454295,Bush,Glycerine - Remastered,0.0325,0.427,0.0872,-11.38,0.0324
111,-0.06257458141878322,0.2027780867611613,2,Wolfmother,https://i.scdn.co/image/ab67616d0000b273335534788cbc39cfd23ee993,Wolfmother,Vagabond,0.255,0.463,0.341,-6.631,0.0834
112,0.5389394806042441,0.008627421807278199,0,"Songs About Money, Drugs, Parties, Death and You",https://i.scdn.co/image/ab67616d0000b2738e8015c331d8a0e04c10040d,Triple Two Six,Back in the Game,0.601,0.834,0.563,-18.843,0.402
113,0.23409302612397667,-0.07734677738814699,0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,Various Artists,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.0703,-5.574,0.0466
114,-0.16862205589820267,-0.14184289050376517,1,Get To Heaven (Deluxe),https://i.scdn.co/image/ab67616d0000b273889741e4d5cfc40e4610770c,Everything Everything,No Reptiles,0.0339,0.631,0.116,-9.038,0.0245
115,-0.25948401846152114,-0.1464395589670647,1,Singles Collection,https://i.scdn.co/image/ab67616d0000b273d1ef18ed6080229271fe4c31,The Coral,In the Morning,0.0201,0.646,0.0528,-5.314,0.0285
116,-0.17741434373679266,0.22591387012283015,2,PMXV,https://i.scdn.co/image/ab67616d0000b273ae687c8bd3c79aaf88697758,Punnany Massif,Mosoly - PMXV Version,0.11,0.405,0.393,-7.785,0.0461
117,0.5805407052615086,0.08166375111540519,0,Kottazűr,https://i.scdn.co/image/ab67616d0000b273358ab05b55ce760c2d9039b1,Akkezdet Phiai,A Skit Érdekel,0.852,0.56,0.104,-9.392,0.177
118,-0.2432466460001746,-0.14716260917356033,1,Téli Hajtól Szívig,https://i.scdn.co/image/ab67616d0000b2739b325d7dbf310139b8be418d,Halott Pénz,Téli Hajtól Szívig,0.0484,0.704,0.0883,-4.988,0.0293
119,-0.30064695691943116,-0.16719588120369439,1,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,Various Artists,Start a Riot,0.0128,0.728,0.0882,-3.585,0.206
120,-0.3631860979052283,0.29706637603012126,2,Long Forgotten Songs: B-Sides & Covers 2000-2013,https://i.scdn.co/image/ab67616d0000b273c1c78542a07583570723cc6b,Rise Against,Historia Calamitatum,0.000477,0.17,0.24,-3.73,0.0652
121,0.17773316670140812,-0.04894819931950193,0,VAN valami furcsa és megmagyarázhatatlan (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2737178bc9387ba7a3b526f300e,VAN filmzenekar,Ez van,0.422,0.642,0.118,-8.851,0.0412
122,-0.08632321592475035,-0.1857576916608113,1,Szívemhez Szorítom,https://i.scdn.co/image/ab67616d0000b2731da85e1a9edb67c5f18460f5,Rájátszás,Így Akarod Ezt Végigcsinálni?,0.142,0.681,0.0666,-7.536,0.327
123,0.5178700275522294,0.043916486794647214,0,Swimming,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,Mac Miller,2009,0.77,0.533,0.0969,-9.363,0.517
124,-0.23821138411263593,-0.15357776963070033,1,Run The Jewels 2,https://i.scdn.co/image/ab67616d0000b273e3a92b59ca220e9d14ccab60,Run The Jewels,Close Your Eyes (And Count To Fuck),0.0123,0.678,0.133,-6.473,0.3
125,0.3000232597549751,0.025905078590492302,0,Fated,https://i.scdn.co/image/ab67616d0000b2735d5f741a474fb7bad3a69885,Nosaj Thing,Cold Stares,0.474,0.499,0.16,-12.496,0.115
126,0.28408856608779726,-0.13214149840341727,0,Gold,https://i.scdn.co/image/ab67616d0000b273ae3f3baf0d2afd17da6477dd,Eric B. & Rakim,Follow The Leader,0.522,0.78,0.11,-8.928,0.206
127,-0.12178101174843844,0.14169003945093345,2,Skin,https://i.scdn.co/image/ab67616d0000b2739eca0fdd60e06268050103e5,Flume,Wall Fuck,0.178,0.512,0.332,-6.884,0.0957
128,-0.17293551796897091,-0.14575694114234822,1,Sea Change,https://i.scdn.co/image/ab67616d0000b273ab8f53f2da8a8d2015fcbb6c,Thrice,Sea Change,0.0567,0.681,0.126,-7.916,0.031
129,0.2635761584941007,-0.32017865753792085,1,Violent Femmes,https://i.scdn.co/image/ab67616d0000b273e189ca336471c85cf01d1635,Violent Femmes,Blister in the Sun - 2002 Remastered Version,0.219,0.701,0.0821,-19.846,0.0938
130,-0.21486482828213913,-0.10808426930725545,1,Hunting High and Low,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,a-ha,Take on Me,0.018,0.573,0.0928,-7.638,0.054
131,-0.08398304145007497,-0.31854181171794677,1,My G (Disko Rekah Vocal) (feat. Fudz),https://i.scdn.co/image/ab67616d0000b27366ccc97c969b6a825e50bca9,Loefah,My G - Disko Rekah Vocal,0.128,0.877,0.06,-7.725,0.306
132,-0.23442515589675872,-0.015306173141633865,2,White Label Classics,https://i.scdn.co/image/ab67616d0000b273ccb90d5a46a6f63420ae2f7c,Ruff Sqwad,Together,0.0539,0.556,0.177,-5.747,0.182
133,0.5447695468356087,0.026603200781112054,0,Swimming,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,Mac Miller,Dunno,0.768,0.622,0.134,-11.322,0.0445
134,-0.2581221034666808,-0.053723105127229456,2,a modern tragedy vol. 2,https://i.scdn.co/image/ab67616d0000b27398561ed4bf6615bfc788bfcc,grandson,Stigmata,0.000248,0.469,0.0661,-6.48,0.109
135,0.4541725727223935,-0.0006816778263940047,0,Good For You,https://i.scdn.co/image/ab67616d0000b2737c2f103530cabd7414d154ec,Aminé,Sundays,0.713,0.697,0.166,-9.304,0.23
136,0.49388456911813755,0.012768963403055165,0,A Star Is Born Soundtrack,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,Lady Gaga,Maybe It's Time,0.798,0.699,0.0981,-7.65,0.0374
137,-0.37493881279531066,0.1371447010010636,2,thoughts & prayers,https://i.scdn.co/image/ab67616d0000b273fe3c96f2322c339608c8479e,grandson,thoughts & prayers,0.00142,0.491,0.282,-2.701,0.0697
138,0.42809333586259324,0.006049800800940651,0,M45,https://i.scdn.co/image/ab67616d0000b27316ba609aebb34756acc3976f,Sör És Fű,Annyi Szó,0.742,0.66,0.104,-6.444,0.474
139,-0.3135528144775004,0.06675460014477387,2,Missed Connection,https://i.scdn.co/image/ab67616d0000b273e63bfb680edbccdf0c010141,The Head and the Heart,Missed Connection,0.0116,0.669,0.387,-5.134,0.0518
140,-0.3164923850296873,0.18581607681739848,2,Kings & Queens,https://i.scdn.co/image/ab67616d0000b2734752007ac079453e3ceb8f35,Jamie T,Sticks 'N' Stones,0.0572,0.545,0.403,-3.569,0.0935
141,0.0408125676603435,0.24401348070888895,2,All The Little Lights,https://i.scdn.co/image/ab67616d0000b273cd318f88c2016b08fa9834f9,Passenger,Staring at the Stars,0.352,0.444,0.36,-7.538,0.0316
142,-0.2724956366481227,0.007184547297710212,2,Stone Soup,https://i.scdn.co/image/ab67616d0000b2737466ab8762bf3090067f34d8,Bohemian Betyars,200 BPM,0.0823,0.55,0.132,-2.836,0.162
143,0.2220359165575203,-0.12288169851839462,0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,Various Artists,Let Go,0.463,0.764,0.109,-8.812,0.0576
144,-0.3626154060230432,0.2424497452779012,2,Down In Albion (International Edition),https://i.scdn.co/image/ab67616d0000b27360970b142a9fc8ded51e40c2,Babyshambles,Fuck Forever,0.0109,0.327,0.292,-3.3,0.0613
145,-0.29213037220295296,0.08500195703476209,2,Last Young Renegade,https://i.scdn.co/image/ab67616d0000b273634ebb5b4796e92c00da986f,All Time Low,Good Times,0.00388,0.56,0.341,-6.314,0.0594
146,-0.0910568708669534,-0.0080082957698273,2,"OK, I'M SICK",https://i.scdn.co/image/ab67616d0000b2731f879311e1aa1316242ee4c6,Badflower,Heroin,0.204,0.503,0.0675,-5.809,0.0431
147,0.4885491130632317,-0.207563341439785,0,Today Is a Gift,https://i.scdn.co/image/ab67616d0000b2739813d924ae55768ae3c893ce,Beowülf,Today Is a Gift,0.557,0.763,0.114,-16.465,0.118
148,-0.24189474995210486,-0.06523312872788847,1,The Miner's Canary,https://i.scdn.co/image/ab67616d0000b27308446e1ebae2ba28a68bb9fc,Akua Naru,Heard,0.00565,0.581,0.179,-7.169,0.222
149,-0.30320607637078034,0.06447464706206818,2,Haunted Cities,https://i.scdn.co/image/ab67616d0000b273059e1a398c0a5b09013a05fc,Transplants,Gangsters and Thugs,0.0134,0.622,0.345,-5.368,0.0558
150,0.052213000501444715,-0.012485634089428264,1,Feel It Break,https://i.scdn.co/image/ab67616d0000b273a830a5b399b629f269b2fda9,Austra,Lose It,0.331,0.596,0.126,-7.176,0.0266
151,0.2899255267964348,-0.0065692157591549704,0,Dead Already,https://i.scdn.co/image/ab67616d0000b27362c9cf58aa14ba45a35908db,Slim Paul,Nola Song,0.557,0.648,0.127,-8.509,0.0257
152,-0.30120223819813513,0.14479609605291455,2,Dead Already,https://i.scdn.co/image/ab67616d0000b27362c9cf58aa14ba45a35908db,Slim Paul,Same Morning,0.0151,0.215,0.0836,-4.707,0.139
153,0.4300574515307268,0.14806739850305423,0,Remember Roses,https://i.scdn.co/image/ab67616d0000b273623c5784d9b213028f7f3158,Lola Marsh,Remember Roses,0.714,0.448,0.118,-8.844,0.0296
154,-0.3109810505426373,-0.006990839909720557,2,Original Pirate Material,https://i.scdn.co/image/ab67616d0000b27306c13fa6cb965c4778692e14,The Streets,Has It Come to This?,0.00436,0.668,0.314,-4.577,0.397
155,-0.1285772887059493,0.47748743495008356,2,MTV Unplugged,https://i.scdn.co/image/ab67616d0000b273faa0bba596e1cc505ea911d7,Cro,Bye Bye,0.19,0.625,0.976,-9.472,0.114
156,-0.16955626759956535,-0.10323910063164994,1,Hinterland,https://i.scdn.co/image/ab67616d0000b2730459338f733624f47269a708,Casper,Ganz schön okay (feat. Kraftklub),0.0444,0.569,0.107,-8.639,0.0546
157,-0.08922469883539867,-0.30135851823020743,1,"Beats, Rhymes & Life",https://i.scdn.co/image/ab67616d0000b273e3b93c08d98f92dc3ab0146a,A Tribe Called Quest,Stressed Out (feat. Faith Evans),0.0712,0.823,0.0954,-10.108,0.234
158,-0.11925861052664424,-0.17902322049085476,1,Lev En Gang,https://i.scdn.co/image/ab67616d0000b2732dc12ea7c75afc1810df1207,Bad Spit,Lev En Gang,0.0502,0.693,0.151,-10.456,0.0959
159,0.452791367672776,-0.10992093159279528,0,Lev En Gang,https://i.scdn.co/image/ab67616d0000b2732dc12ea7c75afc1810df1207,Bad Spit,Min Plass,0.663,0.757,0.0928,-10.842,0.0817
160,0.1073288593804912,-0.021737276011965408,1,Life Changes,https://i.scdn.co/image/ab67616d0000b273f3b02dfd39023ceabec1b91f,Casey Veggies,Life Changes (feat. Phil Beaudreau),0.314,0.672,0.293,-10.486,0.315
161,-0.3145651050736697,0.05666784998206356,2,Greatest Hits,https://i.scdn.co/image/ab67616d0000b273136d7250568820409f8fdd60,Foo Fighters,Wheels,0.000495,0.426,0.142,-4.709,0.0374
